timestamp_ms,equity,balance,position_qty,position_entry_price,unrealized_pnl,realized_pnl,fees_paid,drawdown_pct,snapshot_version,global_halted
1609461540000,9977.894021157802992,530.383393,0.187,50639.66,9447.510628157802992,0,0,0.002519864204757452252483591758,40,False
1609461600000,9976.56680742656551,530.383393,0.187,50639.66,9446.18341442656551,0,0,0.002652544440692695881911293546,41,False
1609461660000,9960.325114304897155,530.383393,0.187,50639.66,9429.941721304897155,0,0,0.004276210339147139713857091000,42,False
1609461720000,9959.60905928319387,530.383393,0.187,50639.66,9429.22566628319387,0,0,0.004347793647084757867013498936,43,False
1609461780000,9956.46031168069425,530.383393,0.187,50639.66,9426.07691868069425,0,0,0.004662570811430888636799040910,44,False
1609461840000,9948.085148644489648,530.383393,0.187,50639.66,9417.701755644489648,0,0,0.005499827525617885378676205990,45,False
1609461900000,9946.35467154900946,530.383393,0.187,50639.66,9415.97127854900946,0,0,0.005672821598768989240050066523,46,False
1609461960000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,47,False
1609462020000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,48,True
1609462080000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,49,True
1609462140000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,50,True
1609462200000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,51,True
1609462260000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,52,True
1609462320000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,53,True
1609462380000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,54,True
1609462440000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,55,True
1609462500000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,56,True
1609462560000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,57,True
1609462620000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,58,True
1609462680000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,59,True
1609462740000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,60,True
1609462800000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,61,True
1609462860000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,62,True
1609462920000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,63,True
1609462980000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,64,True
1609463040000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,65,True
1609463100000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,66,True
1609463160000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,67,True
1609463220000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,68,True
1609463280000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,69,True
1609463340000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,70,True
1609463400000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,71,True
1609463460000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,72,True
1609463520000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,73,True
1609463580000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,74,True
1609463640000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,75,True
1609463700000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,76,True
1609463760000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,77,True
1609463820000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,78,True
1609463880000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,79,True
1609463940000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,80,True
1609464000000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,81,True
1609464060000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,82,True
1609464120000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,83,True
1609464180000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,84,True
1609464240000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,85,True
1609464300000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,86,True
1609464360000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,87,True
1609464420000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,88,True
1609464480000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,89,True
1609464540000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,90,True
1609464600000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,91,True
1609464660000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,92,True
1609464720000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,93,True
1609464780000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,94,True
1609464840000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,95,True
1609464900000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,96,True
1609464960000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,97,True
1609465020000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,98,True
1609465080000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,99,True
1609465140000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,100,True
1609465200000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,101,True
1609465260000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,102,True
1609465320000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,103,True
1609465380000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,104,True
1609465440000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,105,True
1609465500000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,106,True
1609465560000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,107,True
1609465620000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,108,True
1609465680000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,109,True
1609465740000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,110,True
1609465800000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,111,True
1609465860000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,112,True
1609465920000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,113,True
1609465980000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,114,True
1609466040000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,115,True
1609466100000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,116,True
1609466160000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,117,True
1609466220000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,118,True
1609466280000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,119,True
1609466340000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,120,True
1609466400000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,121,True
1609466460000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,122,True
1609466520000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,123,True
1609466580000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,124,True
1609466640000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,125,True
1609466700000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,126,True
1609466760000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,127,True
1609466820000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,128,True
1609466880000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,129,True
1609466940000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,130,True
1609467000000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,131,True
1609467060000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,132,True
1609467120000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,133,True
1609467180000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,134,True
1609467240000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,135,True
1609467300000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,136,True
1609467360000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,137,True
1609467420000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,138,True
1609467480000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,139,True
1609467540000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,140,True
1609467600000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,141,True
1609467660000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,142,True
1609467720000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,143,True
1609467780000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,144,True
1609467840000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,145,True
1609467900000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,146,True
1609467960000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,147,True
1609468020000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,148,True
1609468080000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,149,True
1609468140000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,150,True
1609468200000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,151,True
1609468260000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,152,True
1609468320000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,153,True
1609468380000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,154,True
1609468440000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,155,True
1609468500000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,156,True
1609468560000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,157,True
1609468620000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,158,True
1609468680000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,159,True
1609468740000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,160,True
1609468800000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,161,True
1609468860000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,162,True
1609468920000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,163,True
1609468980000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,164,True
1609469040000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,165,True
1609469100000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,166,True
1609469160000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,167,True
1609469220000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,168,True
1609469280000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,169,True
1609469340000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,170,True
1609469400000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,171,True
1609469460000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,172,True
1609469520000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,173,True
1609469580000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,174,True
1609469640000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,175,True
1609469700000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,176,True
1609469760000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,177,True
1609469820000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,178,True
1609469880000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,179,True
1609469940000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,180,True
1609470000000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,181,True
1609470060000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,182,True
1609470120000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,183,True
1609470180000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,184,True
1609470240000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,185,True
1609470300000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,186,True
1609470360000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,187,True
1609470420000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,188,True
1609470480000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,189,True
1609470540000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,190,True
1609470600000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,191,True
1609470660000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,192,True
1609470720000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,193,True
1609470780000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,194,True
1609470840000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,195,True
1609470900000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,196,True
1609470960000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,197,True
1609471020000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,198,True
1609471080000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,199,True
1609471140000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,200,True
1609471200000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,201,True
1609471260000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,202,True
1609471320000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,203,True
1609471380000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,204,True
1609471440000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,205,True
1609471500000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,206,True
1609471560000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,207,True
1609471620000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,208,True
1609471680000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,209,True
1609471740000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,210,True
1609471800000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,211,True
1609471860000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,212,True
1609471920000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,213,True
1609471980000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,214,True
1609472040000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,215,True
1609472100000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,216,True
1609472160000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,217,True
1609472220000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,218,True
1609472280000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,219,True
1609472340000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,220,True
1609472400000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,221,True
1609472460000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,222,True
1609472520000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,223,True
1609472580000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,224,True
1609472640000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,225,True
1609472700000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,226,True
1609472760000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,227,True
1609472820000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,228,True
1609472880000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,229,True
1609472940000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,230,True
1609473000000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,231,True
1609473060000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,232,True
1609473120000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,233,True
1609473180000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,234,True
1609473240000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,235,True
1609473300000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,236,True
1609473360000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,237,True
1609473420000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,238,True
1609473480000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,239,True
1609473540000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,240,True
1609473600000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,241,True
1609473660000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,242,True
1609473720000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,243,True
1609473780000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,244,True
1609473840000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,245,True
1609473900000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,246,True
1609473960000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,247,True
1609474020000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,248,True
1609474080000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,249,True
1609474140000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,250,True
1609474200000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,251,True
1609474260000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,252,True
1609474320000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,253,True
1609474380000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,254,True
1609474440000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,255,True
1609474500000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,256,True
1609474560000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,257,True
1609474620000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,258,True
1609474680000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,259,True
1609474740000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,260,True
1609474800000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,261,True
1609474860000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,262,True
1609474920000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,263,True
1609474980000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,264,True
1609475040000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,265,True
1609475100000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,266,True
1609475160000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,267,True
1609475220000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,268,True
1609475280000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,269,True
1609475340000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,270,True
1609475400000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,271,True
1609475460000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,272,True
1609475520000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,273,True
1609475580000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,274,True
1609475640000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,275,True
1609475700000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,276,True
1609475760000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,277,True
1609475820000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,278,True
1609475880000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,279,True
1609475940000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,280,True
1609476000000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,281,True
1609476060000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,282,True
1609476120000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,283,True
1609476180000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,284,True
1609476240000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,285,True
1609476300000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,286,True
1609476360000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,287,True
1609476420000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,288,True
1609476480000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,289,True
1609476540000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,290,True
1609476600000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,291,True
1609476660000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,292,True
1609476720000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,293,True
1609476780000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,294,True
1609476840000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,295,True
1609476900000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,296,True
1609476960000,1033.911183,1033.911183,0,0,0.000000,0,0,0.8966409279320657260876608564,297,True
